Time (sec),AH1 (g),AH2 (g),AH3 (g),AH4 (g),AH5 (g),AH6 (g),AH7 (g),AH8 (g),AH9 (g),AH10 (g),AH11 (g),AH12 (g),AV1 (g),AV2 (g),P1 (kpa),P2 (kpa),P3 (kpa),P4 (kpa),P5 (kpa),P6 (kpa),P7 (kpa),P8 (kpa),P9 (kpa),P10 (kpa),
0.4200,-0.0004,0.0002,0.0004,0.0003,-0.0007,-0.0002,-0.0008,-0.0005,-0.0002,-0.0001,0.0000,0.0002,-0.0009,0.0002,0.0204,0.7859,-0.6813,-0.7343,-0.6481,0.0997,-1.7368,0.1906,-1.3717,0.1081
0.4267,-0.0003,0.0002,0.0003,-0.0002,-0.0008,-0.0006,-0.0004,-0.0006,-0.0001,-0.0002,-0.0001,0.0003,-0.0014,0.0002,0.8563,0.5117,0.3209,0.6339,-0.2620,-0.0529,-1.3091,0.1503,-0.6078,0.9725
0.4333,0.0000,0.0002,0.0002,-0.0009,-0.0007,-0.0008,0.0002,-0.0006,0.0002,-0.0002,-0.0001,0.0002,-0.0012,-0.0000,0.9711,0.5498,0.9366,1.6368,-0.4857,-0.1405,-1.1899,0.1048,0.4204,1.4000
0.4400,0.0005,0.0003,-0.0002,-0.0014,-0.0003,-0.0005,0.0006,-0.0004,0.0003,-0.0002,0.0002,-0.0000,-0.0007,-0.0003,0.1509,0.8006,0.8876,1.8524,-1.1687,-0.1229,-1.3394,0.0965,0.9486,1.2782
0.4467,0.0009,0.0004,-0.0008,-0.0014,-0.0001,-0.0000,0.0006,-0.0003,0.0002,-0.0005,0.0003,-0.0003,-0.0002,-0.0001,-1.2153,0.9881,0.4062,1.3197,-1.8280,-0.0482,-1.3464,0.1433,0.6653,0.8430
0.4533,0.0009,0.0004,-0.0013,-0.0012,-0.0003,0.0002,0.0005,-0.0001,-0.0001,-0.0007,0.0003,-0.0005,0.0000,0.0003,-2.3582,0.9787,-0.0315,0.3488,-2.0310,0.0261,-0.9354,0.2140,-0.1091,0.3966
0.4600,0.0003,0.0001,-0.0013,-0.0008,-0.0007,0.0002,0.0003,0.0001,-0.0002,-0.0006,0.0001,-0.0004,0.0001,0.0007,-2.5818,0.8961,-0.0639,-0.5901,-1.6942,0.0824,-0.3340,0.2512,-0.7310,-0.0111
0.4667,-0.0005,-0.0005,-0.0007,-0.0003,-0.0009,0.0000,0.0002,0.0003,-0.0001,-0.0002,-0.0002,-0.0003,0.0001,0.0008,-1.6896,0.8779,0.3684,-1.0145,-1.0624,0.1255,-0.0786,0.2181,-0.8176,-0.5093
0.4733,-0.0010,-0.0009,0.0001,0.0002,-0.0007,-0.0000,0.0000,0.0003,-0.0002,0.0002,-0.0002,-0.0002,0.0002,0.0005,-0.1094,0.7935,1.0481,-0.7241,-0.5013,0.1440,-0.4692,0.1206,-0.5502,-0.9847
0.4800,-0.0010,-0.0008,0.0007,0.0009,-0.0003,0.0001,-0.0002,0.0001,-0.0003,0.0004,-0.0002,0.0000,0.0003,0.0002,1.4012,0.3800,1.5704,0.0503,-0.2924,0.1053,-1.2789,-0.0043,-0.3353,-0.9007
0.4867,-0.0006,-0.0003,0.0008,0.0014,-0.0001,0.0002,-0.0003,-0.0002,-0.0003,0.0003,-0.0002,0.0003,0.0002,0.0001,2.2350,-0.3414,1.4750,0.8509,-0.4603,-0.0110,-1.9688,-0.1105,-0.2674,0.2173
0.4933,-0.0003,0.0002,0.0006,0.0013,-0.0001,0.0001,-0.0002,-0.0005,-0.0002,0.0002,-0.0003,0.0006,-0.0001,0.0002,2.2242,-0.9842,0.5475,1.2789,-0.7246,-0.1715,-2.1001,-0.1590,-0.1426,2.0926
0.5000,-0.0002,0.0003,0.0003,0.0006,-0.0002,-0.0003,0.0000,-0.0005,-0.0000,0.0003,-0.0004,0.0005,-0.0001,0.0004,1.6356,-1.1674,-0.8648,1.0906,-0.7312,-0.2920,-1.5697,-0.1289,0.0575,3.6880
0.5067,-0.0002,0.0001,-0.0002,-0.0004,-0.0002,-0.0007,0.0001,-0.0006,0.0001,0.0005,-0.0004,0.0001,-0.0000,0.0002,0.9962,-0.8291,-1.9662,0.2315,-0.3964,-0.3018,-0.5846,-0.0264,0.0179,3.9956
0.5133,-0.0001,-0.0004,-0.0008,-0.0014,-0.0001,-0.0008,-0.0003,-0.0007,0.0001,0.0005,-0.0004,-0.0004,0.0001,-0.0003,0.7795,-0.1927,-2.1115,-1.0365,0.0309,-0.2082,0.5004,0.1124,-0.4422,2.8353
0.5200,0.0001,-0.0006,-0.0014,-0.0021,-0.0001,-0.0006,-0.0008,-0.0010,-0.0003,0.0000,-0.0004,-0.0007,0.0001,-0.0006,1.0192,0.4274,-1.3192,-2.1051,0.2508,-0.0845,1.3380,0.2258,-0.9370,0.9883
0.5267,0.0002,-0.0007,-0.0018,-0.0023,-0.0005,-0.0004,-0.0012,-0.0012,-0.0008,-0.0006,-0.0006,-0.0006,-0.0002,-0.0006,1.2207,0.8023,-0.1952,-2.3408,0.1838,-0.0026,1.6794,0.2517,-0.7509,-0.3082
